time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-11T02:58:36.150Z,38.8241653,-122.80233,2.43,1.21,md,20,49,0.006098,0.02,nc,nc72833696,2017-07-11T03:13:01.614Z,"6km W of Cobb, California",earthquake,0.24,0.42,0.11,6,automatic,nc,nc
2017-07-11T02:56:36.030Z,31.387,130.6004,16.69,5.2,mb,,49,0.175,0.66,us,us100098pn,2017-07-11T13:13:37.933Z,"14km SW of Tarumizu, Japan",earthquake,5.6,4.3,0.052,121,reviewed,us,us
2017-07-11T02:55:38.450Z,37.5128326,-118.82267,1.28,1.17,md,10,217,0.07723,0.03,nc,nc72833681,2017-07-11T03:04:02.568Z,"20km SE of Mammoth Lakes, California",earthquake,0.82,1.96,0.18,9,automatic,nc,nc
2017-07-11T02:13:12.740Z,37.547,-118.817,2.65,2.97,md,45,56,0.04402,0.04,nc,nc72833661,2017-07-12T16:31:04.223Z,"17km SE of Mammoth Lakes, California",earthquake,0.18,0.44,0.129,46,reviewed,nc,nc
2017-07-11T01:54:01.230Z,19.4281667,-155.4833333,11.208,1.04,md,4,151,0.061,0.06,hv,hv61830226,2017-07-12T02:33:18.660Z,"24km N of Pahala, Hawaii",earthquake,0.98,2.32,0.094,2,reviewed,hv,hv
2017-07-11T01:47:05.140Z,37.527668,-118.7730026,-2.31,1.26,md,7,186,0.05711,0.19,nc,nc72833636,2017-07-11T01:58:02.446Z,"22km SE of Mammoth Lakes, California",earthquake,3.79,6.35,0.15,5,automatic,nc,nc
2017-07-11T01:37:40.790Z,46.8724,-112.5285,9.22,3.3,ml,,75,0.045,0.5,us,us100098p7,2017-07-11T13:36:28.605Z,"14km SE of Lincoln, Montana",earthquake,4.9,6.8,0.048,56,reviewed,us,us
2017-07-11T01:37:25.850Z,37.5158333,-118.8106667,1.51,2.81,md,41,61,0.0755,0.06,nc,nc72833621,2017-07-12T16:11:36.953Z,"20km SE of Mammoth Lakes, California",earthquake,0.2,0.56,0.196,44,reviewed,nc,nc
2017-07-11T01:31:19.960Z,17.8638,-65.6241,13,2.18,md,3,296,0.2441,0.07,pr,pr2017192001,2017-07-11T02:23:20.758Z,"30km SE of El Negro, Puerto Rico",earthquake,0.95,0.61,0.54,2,reviewed,pr,pr
2017-07-11T01:29:30.560Z,17.8406,-65.645,16,2.65,md,3,291,0.2727,0.15,pr,pr2017192000,2017-07-11T02:20:19.439Z,"30km SE of Emajagua, Puerto Rico",earthquake,1.12,1.27,0,1,reviewed,pr,pr
2017-07-11T01:26:26.388Z,59.863,-136.8347,0.1,1.9,ml,,,,0.77,ak,ak16327194,2017-07-11T01:34:47.767Z,"96km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-11T01:24:31.870Z,2.7575,99.0038,141.9,5.3,mb,,31,0.102,1.13,us,us100098p4,2017-07-11T03:01:13.648Z,"12km NE of Parapat, Indonesia",earthquake,6.6,6,0.043,176,reviewed,us,us
2017-07-11T01:16:10.930Z,17.9801,-67.0525,10,1.9,md,3,153,0.0135,0.12,pr,pr2017192008,2017-07-13T04:32:46.267Z,"0km NW of La Parguera, Puerto Rico",earthquake,1.14,1.1,0.07,3,reviewed,pr,pr
2017-07-11T01:11:36.970Z,37.5186653,-118.8106689,-2.28,2.56,md,25,145,0.07273,0.06,nc,nc72833601,2017-07-11T03:32:01.672Z,"20km SE of Mammoth Lakes, California",earthquake,0.22,0.41,0.22,24,automatic,nc,nc
2017-07-11T01:11:26.480Z,37.5148333,-118.8125,-0.06,1.68,md,36,99,0.07621,0.08,nc,nc72833606,2017-07-11T21:45:04.660Z,"20km SE of Mammoth Lakes, California",earthquake,0.27,1.93,0.309,28,reviewed,nc,nc
2017-07-11T00:58:50.550Z,36.6663322,-121.3085022,0.42,1.22,md,9,119,0.05558,0.08,nc,nc72833596,2017-07-11T03:17:03.630Z,"17km SSE of Ridgemark, California",earthquake,0.38,3.65,0.09,7,automatic,nc,nc
2017-07-11T00:39:40.880Z,37.5151667,-118.9535,0.95,1.28,md,12,263,0.1014,0.09,nc,nc72833591,2017-07-12T02:58:03.311Z,"14km S of Mammoth Lakes, California",earthquake,0.7,7.2,0.049,11,reviewed,nc,nc
2017-07-11T00:36:55.775Z,63.0846,-151.5465,0.8,1.2,ml,,,,0.74,ak,ak16327170,2017-07-11T00:41:51.814Z,"112km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-11T00:23:34.090Z,34.0418333,-117.2373333,17.07,1.21,ml,46,74,0.101,0.17,ci,ci37699319,2017-07-11T00:48:51.475Z,"2km ESE of Loma Linda, CA",earthquake,0.25,0.42,0.141,43,reviewed,ci,ci
2017-07-11T00:22:58.990Z,46.9335,-112.845,11.79,3,ml,,56,0.078,0.42,us,us100098pp,2017-07-11T03:47:58.040Z,"12km W of Lincoln, Montana",earthquake,3.2,4.5,0.052,48,reviewed,us,us
2017-07-11T00:18:19.840Z,46.0575,-122.6705,-0.84,1.39,ml,9,206,0.1037,0.21,uw,uw61281012,2017-07-12T04:44:41.940Z,"14km ENE of Kalama, Washington",explosion,0.71,31.61,0.158,9,reviewed,uw,uw
2017-07-11T00:02:57.400Z,18.8963333,-155.3043333,11.974,2.9,ml,39,251,0.2978,0.11,hv,hv61830151,2017-07-11T18:23:08.970Z,"37km SSE of Pahala, Hawaii",earthquake,1.24,0.71,0.183,16,reviewed,hv,hv
2017-07-10T23:15:54.920Z,44.414,-122.7655,-0.58,1.49,ml,8,83,0.1112,0.25,uw,uw61280997,2017-07-12T04:41:33.550Z,"2km NW of Sweet Home, Oregon",explosion,0.66,31.61,0.324,5,reviewed,uw,uw
2017-07-10T23:08:00.340Z,48.0885,-121.9141667,-0.96,1.58,ml,6,107,0.1073,0.1,uw,uw61280957,2017-07-12T04:35:20.650Z,"4km E of Granite Falls, Washington",explosion,0.45,31.61,0.124,5,reviewed,uw,uw
2017-07-10T22:49:04.950Z,38.7594986,-122.7261658,1.7,1.97,md,24,68,0.01542,0.04,nc,nc72833576,2017-07-11T01:04:02.281Z,"3km SE of The Geysers, California",earthquake,0.22,0.33,0.24,11,automatic,nc,nc
2017-07-10T22:46:29.300Z,49.0031667,-122.4796667,11.88,1.7,ml,13,163,0.2391,0.19,uw,uw61280937,2017-07-12T01:09:36.700Z,"6km S of Aldergrove, Canada",earthquake,0.86,2.31,0.126,9,reviewed,uw,uw
2017-07-10T22:38:54.650Z,49.014,-122.4915,14.71,1.84,ml,11,165,0.2503,0.23,uw,uw61280932,2017-07-12T01:06:28.270Z,"5km SSW of Aldergrove, Canada",earthquake,0.78,1.65,0.236,11,reviewed,uw,uw
2017-07-10T22:24:33.960Z,13.8076,-90.6488,63.79,4.4,mb,,159,1.24,0.98,us,us100098nn,2017-07-11T09:39:03.206Z,"15km SSE of Iztapa, Guatemala",earthquake,6.3,7.1,0.048,126,reviewed,us,us
2017-07-10T22:24:09.360Z,46.8695,-112.4957,14.56,2.2,ml,,56,0.043,0.33,us,us100098pr,2017-07-13T05:28:53.040Z,"17km SE of Lincoln, Montana",earthquake,1.9,2.3,0.081,20,reviewed,us,us
2017-07-10T22:16:32.720Z,37.4771652,-118.8348312,2.41,2.39,md,30,117,0.09063,0.03,nc,nc72833571,2017-07-11T06:19:11.934Z,"22km SSE of Mammoth Lakes, California",earthquake,0.26,1,0.18,28,automatic,nc,nc
2017-07-10T22:09:26.780Z,32.8631667,-116.2233333,7.88,2,ml,49,62,0.1278,0.22,ci,ci37699271,2017-07-11T13:40:44.780Z,"26km WNW of Ocotillo, CA",earthquake,0.27,1.32,0.178,27,reviewed,ci,ci
2017-07-10T22:05:40.770Z,39.083,75.2246,35,4.1,mb,,100,2.405,0.88,us,us100098ng,2017-07-10T22:20:28.040Z,"77km WSW of Kashi, China",earthquake,4.3,2,0.185,8,reviewed,us,us
2017-07-10T21:54:13.870Z,35.4426,22.4981,72.15,4,mb,,181,1.961,0.81,us,us100098nf,2017-07-10T22:13:27.040Z,"100km W of Platanos, Greece",earthquake,7.7,14.6,0.143,13,reviewed,us,us
2017-07-10T21:50:15.095Z,59.8636,-136.846,0,1.6,ml,,,,0.83,ak,ak16327119,2017-07-10T21:55:11.374Z,"97km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-10T21:44:52.221Z,61.9441,-149.3377,12.2,1.2,ml,,,,0.77,ak,ak16327117,2017-07-10T21:49:19.942Z,"22km NNW of Fishhook, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-10T21:37:54.130Z,-7.408,-13.5142,10,5.2,mb,,56,16.437,0.96,us,us100098nb,2017-07-10T22:51:01.336Z,"115km ENE of Georgetown, Saint Helena",earthquake,12.2,1.9,0.05,131,reviewed,us,us
2017-07-10T21:21:59.504Z,59.7854,-152.935,107,3.5,ml,,,,0.43,ak,ak16327094,2017-07-12T00:04:26.004Z,"65km W of Anchor Point, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-07-10T21:18:34.690Z,18.3213,-67.0038,18,2.23,md,12,118,0.1671,0.08,pr,pr2017191007,2017-07-10T21:55:25.340Z,"2km SW of San Sebastian, Puerto Rico",earthquake,0.3,0.45,0.32,9,reviewed,pr,pr
2017-07-10T21:07:49.970Z,37.581665,-118.946167,-0.25,0.98,md,8,234,0.037,0.01,nc,nc72833546,2017-07-10T21:14:01.800Z,"7km SSE of Mammoth Lakes, California",earthquake,1.12,1.05,0.12,7,automatic,nc,nc
2017-07-10T21:04:33.200Z,32.269,48.0433,10,4.5,mb,,90,3.977,0.9,us,us100098n0,2017-07-10T22:27:45.045Z,"20km WNW of Shush, Iran",earthquake,8.7,2,0.089,38,reviewed,us,us
2017-07-10T21:03:47.530Z,32.6178333,-115.8763333,9.33,1.08,ml,9,110,0.04877,0.15,ci,ci37699199,2017-07-11T13:39:48.635Z,"17km SE of Ocotillo, CA",earthquake,0.45,0.7,0.325,13,reviewed,ci,ci
2017-07-10T21:00:17.180Z,37.4889984,-118.8785019,1.99,1.45,md,17,187,0.1082,0.05,nc,nc72833536,2017-07-10T21:07:01.776Z,"19km SSE of Mammoth Lakes, California",earthquake,0.51,1.26,0.22,13,automatic,nc,nc
2017-07-10T20:56:00.978Z,60.4432,-143.1496,9.9,2.4,ml,,,,0.8,ak,ak16327082,2017-07-10T21:12:43.034Z,"57km NW of Cape Yakataga, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-07-10T20:37:45.360Z,35.5171667,-119.224,21.43,1.95,ml,31,93,0.1981,0.28,ci,ci37699159,2017-07-11T00:42:38.880Z,"5km ENE of Shafter, CA",earthquake,0.39,1.59,0.233,41,reviewed,ci,ci
2017-07-10T20:35:54.480Z,35.6303333,-117.5655,8.74,1.53,ml,30,58,0.09486,0.14,ci,ci37699151,2017-07-11T18:15:14.320Z,"10km E of Ridgecrest, CA",earthquake,0.16,0.55,0.118,27,reviewed,ci,ci
2017-07-10T20:34:53.030Z,34.0386667,-116.6601667,15.81,1.14,ml,17,183,0.01015,0.17,ci,ci37699143,2017-07-11T13:40:16.974Z,"7km W of Morongo Valley, CA",earthquake,0.48,0.77,0.24,31,reviewed,ci,ci
2017-07-10T20:27:49.759Z,60.1468,-141.357,2.1,1.3,ml,,,,1.05,ak,ak16327079,2017-07-10T20:31:38.269Z,"60km E of Cape Yakataga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-10T20:12:56.980Z,19.4615,-155.6101667,2.342,2.25,ml,18,101,0.01191,0.13,hv,hv61829946,2017-07-10T22:56:55.860Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.28,0.129,11,reviewed,hv,hv
2017-07-10T20:10:10.730Z,34.1825,-116.4383333,6.73,2.16,ml,64,21,0.03051,0.16,ci,ci37699111,2017-07-11T18:02:52.820Z,"8km N of Yucca Valley, CA",earthquake,0.14,0.33,0.151,75,reviewed,ci,ci
2017-07-10T20:02:30.570Z,33.3233333,-117.1518333,-0.82,1.01,ml,21,127,0.1199,0.19,ci,ci37699095,2017-07-10T23:29:45.532Z,"8km WSW of Pala, CA",quarry blast,0.51,31.61,0.301,5,reviewed,ci,ci
2017-07-10T19:52:03.451Z,51.7134,-178.4901,6.3,2.1,ml,,,,0.77,ak,ak16327075,2017-07-10T22:41:47.629Z,"30km SW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-07-10T19:51:08.460Z,33.9978333,-116.8331667,15.4,1.02,ml,28,46,0.04278,0.16,ci,ci37699071,2017-07-10T23:30:43.101Z,"9km NNE of Banning, CA",earthquake,0.32,0.73,0.194,29,reviewed,ci,ci
2017-07-10T19:43:41.700Z,34.1818333,-116.4411667,6.98,1.32,ml,47,27,0.03291,0.16,ci,ci37699055,2017-07-11T17:49:38.150Z,"8km N of Yucca Valley, CA",earthquake,0.17,0.36,0.118,28,reviewed,ci,ci
2017-07-10T19:18:02.870Z,37.6040001,-118.9353333,0.29,0.96,md,8,200,0.01786,0.01,nc,nc72833501,2017-07-10T19:28:01.570Z,"5km SSE of Mammoth Lakes, California",earthquake,0.69,0.5,0.14,7,automatic,nc,nc
2017-07-10T19:16:13.270Z,38.1118333,-122.1738333,-0.02,1.18,md,8,243,0.06116,0.04,nc,nc72833506,2017-07-12T02:36:44.053Z,"7km E of Vallejo, California",quarry blast,0.96,31.61,0.143,5,reviewed,nc,nc
2017-07-10T19:12:35.239Z,66.576,-147.7079,7.9,1.9,ml,,,,0.74,ak,ak16327065,2017-07-10T19:23:47.857Z,"108km W of Fort Yukon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-10T19:07:53.830Z,35.007,-118.2115,-0.83,1.15,ml,9,110,0.108,0.26,ci,ci37699007,2017-07-12T16:56:05.610Z,"6km SW of Mojave, CA",quarry blast,0.89,31.61,0.082,3,reviewed,ci,ci
2017-07-10T18:56:53.900Z,38.8376656,-122.8263321,1.74,1.22,md,19,66,0.007209,0.02,nc,nc72833486,2017-07-10T19:07:02.520Z,"9km W of Cobb, California",earthquake,0.19,0.38,0.15,6,automatic,nc,nc
2017-07-10T18:56:46.930Z,19.5193,-67.1715,25,3.19,md,9,262,1.0535,0.33,pr,pr2017191008,2017-07-10T22:23:53.581Z,"113km N of Isabela, Puerto Rico",earthquake,1.64,26.4,0.17,6,reviewed,pr,pr
2017-07-10T18:48:04.380Z,19.4865,-67.1841,18,3.52,md,14,246,1.0215,0.38,pr,pr2017191004,2017-07-10T20:56:56.040Z,"100km N of San Antonio, Puerto Rico",earthquake,2.65,5.53,0.2,11,reviewed,pr,pr
2017-07-10T18:46:50.860Z,37.6203346,-118.8488312,0.83,1.11,md,8,122,0.01129,0.02,nc,nc72833481,2017-07-10T18:55:02.502Z,"11km ESE of Mammoth Lakes, California",earthquake,0.39,0.63,0.21,8,automatic,nc,nc
2017-07-10T18:29:41.230Z,17.988,-65.2276,15,1.47,md,3,239,0.3241,0.02,pr,pr2017191006,2017-07-10T21:49:50.313Z,"28km SE of Vieques, Puerto Rico",earthquake,0.78,8.32,0.48,3,reviewed,pr,pr
2017-07-10T18:28:21.092Z,52.1752,-170.3253,20.2,2.6,ml,,,,0.59,ak,ak16327061,2017-07-10T22:35:06.552Z,"56km SSE of Yunaska Island, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2017-07-10T18:26:00.538Z,61.4146,-140.7921,0,1.2,ml,,,,0.52,ak,ak16327057,2017-07-10T18:32:18.402Z,"174km NNE of Cape Yakataga, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-10T18:16:59.390Z,19.2385006,-155.406662,33.02,2.25,ml,51,117,0.008713,0.22,hv,hv61829766,2017-07-10T18:22:45.730Z,"8km ENE of Pahala, Hawaii",earthquake,0.6,0.75,0.35,7,automatic,hv,hv
2017-07-10T18:02:45.536Z,59.7669,-136.664,0,1.9,ml,,,,0.75,ak,ak16327053,2017-07-10T18:07:18.748Z,"83km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-10T18:00:40.099Z,58.6648,-142.7921,30.3,1.9,ml,,,,0.46,ak,ak16327051,2017-07-10T18:05:37.792Z,"157km S of Cape Yakataga, Alaska",earthquake,,3.8,,,automatic,ak,ak
2017-07-10T17:51:30.840Z,46.9071667,-112.581,7.04,2.55,ml,24,116,0.209,0.2,mb,mb80229114,2017-07-11T03:39:21.460Z,"9km SE of Lincoln, Montana",earthquake,0.46,0.77,0.3,9,reviewed,mb,mb
2017-07-10T17:47:52.532Z,37.9567,-118.3348,6,1.9,ml,5,237.48,0.513,,nn,nn00595256,2017-07-10T18:42:29.193Z,"63km N of Dixon Lane-Meadow Creek, California",earthquake,,,0.53,3,automatic,nn,nn
2017-07-10T17:43:03.680Z,34.4145,-117.6791667,3.78,3.03,ml,131,29,0.0324,0.2,ci,ci37698831,2017-07-11T21:06:13.202Z,"4km SW of Pinon Hills, CA",earthquake,0.11,0.3,0.172,213,reviewed,ci,ci
2017-07-10T17:42:49.390Z,34.2325,-117.475,9.85,1.28,ml,32,47,0.006334,0.2,ci,ci37698823,2017-07-11T17:38:29.263Z,"4km SE of Lytle Creek, CA",earthquake,0.29,0.42,0.132,10,reviewed,ci,ci
2017-07-10T17:40:04.160Z,60.2074,-150.6796,35.4,1.4,ml,,,,0.33,ak,ak16326077,2017-07-10T17:43:48.617Z,"37km S of Sterling, Alaska",earthquake,,4.3,,,automatic,ak,ak
2017-07-10T17:36:51.585Z,63.0817,-151.5396,0,1.4,ml,,,,0.51,ak,ak16326075,2017-07-10T17:41:07.362Z,"111km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-10T17:29:42.770Z,35.2086667,-120.761,4.2,1.05,md,12,93,0.0296,0.04,nc,nc72833431,2017-07-12T02:06:38.445Z,"4km NW of Avila Beach, California",earthquake,0.46,0.55,0.255,12,reviewed,nc,nc
2017-07-10T17:24:06.210Z,-8.5215,107.8031,40.93,4.3,mb,,83,2.759,1.73,us,us100098ku,2017-07-10T18:10:59.040Z,"88km SSW of Sindangkerta, Indonesia",earthquake,8,8.1,0.107,25,reviewed,us,us
2017-07-10T17:17:03.530Z,-5.546,110.2171,529.02,4.2,mb,,51,1.509,0.68,us,us100098l2,2017-07-10T18:26:18.040Z,"117km NNW of Batang, Indonesia",earthquake,8.5,7.4,0.087,37,reviewed,us,us
2017-07-10T17:03:32.630Z,19.2390003,-155.4101715,33.56,2.05,md,38,114,0.01206,0.18,hv,hv61829721,2017-07-10T17:06:58.890Z,"8km ENE of Pahala, Hawaii",earthquake,0.6,0.76,0.1,4,automatic,hv,hv
2017-07-10T16:50:10.130Z,19.4793339,-155.5955048,4,1.72,md,13,82,0.005953,0.24,hv,hv61829636,2017-07-10T16:53:05.730Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake,0.38,0.59,0.13,7,automatic,hv,hv
2017-07-10T16:48:14.120Z,34.3341667,-116.9231667,3.3,1.1,ml,28,95,0.07172,0.19,ci,ci37698767,2017-07-10T23:30:10.522Z,"10km N of Big Bear Lake, CA",earthquake,0.35,0.7,0.146,21,reviewed,ci,ci
2017-07-10T16:42:27.710Z,19.2515,-67.9076,25,2.93,md,5,283,0.8767,0.35,pr,pr2017191005,2017-07-10T21:49:19.785Z,"90km NE of Punta Cana, Dominican Republic",earthquake,2.95,29.2,0.27,3,reviewed,pr,pr
2017-07-10T16:31:20.810Z,33.2426667,-116.0526667,5.65,1.15,ml,47,50,0.06729,0.22,ci,ci37698751,2017-07-11T17:16:48.740Z,"11km SW of Salton City, CA",earthquake,0.21,0.87,0.123,29,reviewed,ci,ci
2017-07-10T16:15:43.890Z,32.3988333,-116.2803333,12.98,1.5,ml,22,112,0.2627,0.16,ci,ci37698735,2017-07-10T23:30:54.554Z,"29km SE of Campo, CA",earthquake,0.32,1.07,0.226,16,reviewed,ci,ci
2017-07-10T15:55:47.241Z,62.5515,-149.7873,14.4,1.5,ml,,,,0.45,ak,ak16324995,2017-07-10T15:59:45.447Z,"30km NNE of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-10T15:37:24.130Z,-36.1253,-100.6542,10,5.2,mb,,67,21.748,0.9,us,us100098ju,2017-07-11T00:54:44.102Z,"Southeast of Easter Island",earthquake,12.6,1.2,0.033,312,reviewed,us,us
2017-07-10T15:33:04.030Z,19.2113342,-155.4136658,31.35,2,md,35,152,0.03018,0.21,hv,hv61829576,2017-07-10T15:36:21.320Z,"7km E of Pahala, Hawaii",earthquake,0.66,0.82,0.11,4,automatic,hv,hv
2017-07-10T15:31:44.915Z,63.1221,-149.6597,84.9,1.5,ml,,,,0.6,ak,ak16324992,2017-07-10T15:38:27.899Z,"46km SW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-10T15:27:52.800Z,46.9123333,-121.939,14.46,0.96,ml,9,87,0.03988,0.08,uw,uw61280877,2017-07-10T16:47:11.030Z,"25km ENE of Eatonville, Washington",earthquake,0.34,0.6,0.204,9,reviewed,uw,uw
2017-07-10T15:01:45.981Z,38.4599,-118.1993,9.2,1.3,ml,14,60.95,0.044,0.1447,nn,nn00595242,2017-07-11T16:24:22.477Z,"37km E of Hawthorne, Nevada",earthquake,,1.1,0.23,8,reviewed,nn,nn
2017-07-10T14:56:19.044Z,63.0795,-151.4727,7.3,2,ml,,,,0.74,ak,ak16324980,2017-07-10T15:05:26.125Z,"109km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-10T14:47:36.710Z,35.7630005,-121.1869965,10.12,1.9,md,9,103,0.08735,0.06,nc,nc72833296,2017-07-10T16:05:05.127Z,"13km N of San Simeon, California",earthquake,0.43,1.05,0.5,7,automatic,nc,nc
2017-07-10T14:21:53.771Z,63.0743,-151.5303,0,1.7,ml,,,,0.71,ak,ak16324014,2017-07-10T14:29:12.656Z,"110km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-10T14:01:49.551Z,61.4368,-146.4923,19.4,1.7,ml,,,,0.84,ak,ak16324009,2017-07-10T14:09:45.503Z,"34km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-10T13:54:47.947Z,36.7095,-116.3194,8.9,1,ml,26,40.37,0.066,0.1348,nn,nn00595238,2017-07-11T16:26:35.939Z,"45km ESE of Beatty, Nevada",earthquake,,1,0.27,17,reviewed,nn,nn
2017-07-10T13:46:03.120Z,33.5053333,-116.7921667,4.55,1.2,ml,42,38,0.07543,0.15,ci,ci37698663,2017-07-10T23:30:16.414Z,"10km NE of Aguanga, CA",earthquake,0.16,0.39,0.136,27,reviewed,ci,ci
2017-07-10T13:45:04.609Z,37.3709,-114.0363,11,1.1,ml,11,94.13,0.238,0.157,nn,nn00595236,2017-07-11T16:28:12.007Z,"35km SW of Enterprise, Utah",earthquake,,2.4,0.33,7,reviewed,nn,nn
2017-07-10T13:44:57.343Z,61.7259,-151.5421,79,1.2,ml,,,,0.32,ak,ak16324006,2017-07-10T17:45:29.485Z,"79km W of Willow, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-07-10T13:39:27.010Z,-23.5239,-179.7076,491.43,4.6,mb,,107,10.133,0.73,us,us100098jk,2017-07-10T14:56:00.040Z,"South of the Fiji Islands",earthquake,11.2,8.1,0.054,104,reviewed,us,us
2017-07-10T13:30:03.710Z,-3.9294,129.8834,35,4.4,mb,,113,2.565,0.24,us,us100098j7,2017-07-10T15:19:48.040Z,"126km ESE of Amahai, Indonesia",earthquake,6.6,2,0.143,14,reviewed,us,us
2017-07-10T12:53:13.550Z,47.1721667,-122.194,15.1,1.25,ml,19,84,0.04132,0.23,uw,uw61280862,2017-07-10T16:33:40.700Z,"0km SW of Bonney Lake, Washington",earthquake,0.42,0.84,0.229,14,reviewed,uw,uw
2017-07-10T12:42:06.629Z,59.9563,-151.8036,59.7,1.6,ml,,,,0.39,ak,ak16323039,2017-07-10T12:47:58.136Z,"20km N of Anchor Point, Alaska",earthquake,,1,,,automatic,ak,ak
2017-07-10T12:31:29.850Z,19.2223339,-155.4163361,33.1,2.02,ml,46,138,0.02333,0.23,hv,hv61829356,2017-07-10T12:37:16.130Z,"6km ENE of Pahala, Hawaii",earthquake,0.54,0.9,0.17,4,automatic,hv,hv
2017-07-10T12:25:35.372Z,58.2494,-155.9139,145.2,2.3,ml,,,,0.61,ak,ak16323034,2017-07-10T12:35:43.712Z,"65km SE of King Salmon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-10T11:50:48.020Z,19.4383333,-155.6073333,2.552,2.62,ml,41,72,0.01411,0.16,hv,hv61829281,2017-07-10T20:55:23.700Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.33,0.49,0.223,24,reviewed,hv,hv
2017-07-10T11:44:38.351Z,40.3454,-119.7892,1.6,1.5,ml,13,94.41,0.402,0.1982,nn,nn00595232,2017-07-11T16:27:50.860Z,"43km SW of Gerlach-Empire, Nevada",earthquake,,5.1,0.38,8,reviewed,nn,nn
2017-07-10T11:40:29.080Z,17.8711,-65.6458,5,2.36,md,4,264,0.2446,0.25,pr,pr2017191003,2017-07-10T15:47:45.535Z,"28km ESE of Emajagua, Puerto Rico",earthquake,1.39,0.84,0.35,3,reviewed,pr,pr
2017-07-10T11:36:14.830Z,18.5958,-64.8488,45,1.73,md,3,288,0.5208,0.26,pr,pr2017191002,2017-07-10T21:56:11.690Z,"29km NNE of Charlotte Amalie, U.S. Virgin Islands",earthquake,6.52,4.51,0.04,3,reviewed,pr,pr
2017-07-10T11:35:50.160Z,44.7898333,-111.046,5.61,1.7,ml,15,147,0.04166,0.23,uu,uu60214062,2017-07-10T16:45:25.110Z,"14km NNE of West Yellowstone, Montana",earthquake,0.69,1.35,0.238,3,reviewed,uu,uu
2017-07-10T11:15:16.110Z,37.506,-118.9948333,2.27,2.03,md,35,110,0.1048,0.05,nc,nc72833216,2017-07-10T16:52:02.256Z,"15km S of Mammoth Lakes, California",earthquake,0.26,1.1,0.138,30,reviewed,nc,nc
2017-07-10T11:12:49.720Z,37.5060005,-118.9938354,2.55,1.61,md,21,110,0.1051,0.05,nc,nc72833211,2017-07-10T12:30:02.634Z,"15km S of Mammoth Lakes, California",earthquake,0.4,1.6,0.15,17,automatic,nc,nc
2017-07-10T11:02:58.100Z,37.5055008,-118.9993362,3.76,2.71,ml,33,103,0.1035,0.05,nc,nc72833201,2017-07-11T16:27:24.889Z,"16km S of Mammoth Lakes, California",earthquake,0.24,1.34,0.209,5,automatic,nc,nc
2017-07-10T10:46:33.664Z,64.6513,-149.3702,16.5,1.2,ml,,,,0.52,ak,ak16323027,2017-07-10T10:50:49.705Z,"14km WNW of North Nenana, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-07-10T10:09:06.110Z,38.8063316,-122.8201675,2.96,1.08,md,18,54,0.007482,0.03,nc,nc72833186,2017-07-10T10:56:02.387Z,"6km WNW of The Geysers, California",earthquake,0.28,0.57,0.05,5,automatic,nc,nc
2017-07-10T10:04:22.480Z,45.6361,-69.2162,3.8,1.3,ml,,109,0.375,0.41,us,us100098q1,2017-07-11T04:48:29.040Z,"35km NE of Greenville, Maine",earthquake,1.7,4.7,0.115,10,reviewed,us,us
2017-07-10T09:57:13.550Z,35.6746674,-119.9538345,14.27,1.9,md,7,228,0.04159,0.01,nc,nc72833171,2017-07-10T17:59:43.080Z,"24km WNW of Lost Hills, California",earthquake,1.24,0.54,0.26,3,automatic,nc,nc
2017-07-10T09:56:25.813Z,59.5581,-152.7005,79.1,1.7,ml,,,,0.66,ak,ak16323020,2017-07-10T10:00:43.437Z,"54km WSW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
